date,interval_start,steps,activity_level
2025-11-09,14:15,9,sedentary
2025-11-09,14:30,0,sedentary
2025-11-09,14:45,38,sedentary
2025-11-09,15:00,55,generic
2025-11-09,15:15,85,sedentary
2025-11-09,15:30,87,generic
2025-11-09,15:45,65,generic
2025-11-09,16:00,201,generic
2025-11-09,16:15,51,generic
2025-11-09,16:30,17,sedentary
2025-11-09,16:45,47,sedentary
2025-11-09,17:00,166,active
2025-11-09,17:15,352,active
2025-11-09,17:30,11,sedentary
2025-11-09,17:45,145,sedentary
2025-11-09,18:00,22,sedentary
2025-11-09,18:15,3,sedentary
2025-11-09,18:30,12,sedentary
2025-11-09,18:45,41,sedentary
2025-11-09,19:00,208,sedentary
2025-11-09,19:15,63,sedentary
2025-11-09,19:30,0,sedentary
2025-11-09,19:45,0,sedentary
2025-11-09,20:00,149,sedentary
2025-11-09,20:15,0,sedentary
2025-11-09,20:30,0,sedentary
2025-11-09,20:45,0,sedentary
2025-11-09,21:00,40,sedentary
2025-11-09,21:15,296,active
2025-11-09,21:30,109,sedentary
2025-11-09,21:45,151,active
2025-11-09,22:00,9,sedentary
2025-11-09,22:15,60,sedentary
2025-11-09,22:30,47,sedentary
2025-11-09,22:45,0,sedentary
2025-11-09,23:00,74,sedentary
2025-11-09,23:15,103,sedentary
2025-11-09,23:30,294,active
2025-11-09,23:45,0,sedentary
2025-11-09,00:00,9,sedentary
2025-11-09,00:15,51,sedentary
2025-11-09,00:30,0,sedentary
2025-11-09,00:45,0,sedentary
2025-11-09,01:00,0,sedentary
2025-11-09,01:15,0,sedentary
2025-11-09,01:30,0,sedentary
2025-11-09,01:45,0,sedentary
2025-11-09,02:00,258,active
2025-11-09,02:15,177,sedentary
2025-11-09,02:30,0,sedentary
2025-11-09,02:45,0,sedentary
2025-11-09,03:00,0,sedentary
2025-11-09,03:15,0,sedentary
2025-11-09,03:30,11,sedentary
2025-11-09,03:45,0,sedentary
2025-11-09,04:00,0,sedentary
2025-11-09,04:15,0,sedentary
2025-11-09,04:30,0,sedentary
2025-11-09,04:45,0,sedentary
2025-11-09,05:00,0,sedentary
2025-11-09,05:15,0,sedentary
2025-11-09,05:30,0,sedentary
2025-11-09,05:45,0,sedentary
2025-11-10,06:00,0,sedentary
2025-11-10,06:15,0,sedentary
2025-11-10,06:30,0,sedentary
2025-11-10,06:45,0,sedentary
2025-11-10,07:00,0,sedentary
2025-11-10,07:15,0,sedentary
2025-11-10,07:30,0,sedentary
2025-11-10,07:45,0,sedentary
2025-11-10,08:00,0,sedentary
2025-11-10,08:15,0,sedentary
2025-11-10,08:30,0,sedentary
2025-11-10,08:45,9,sedentary
2025-11-10,09:00,106,sedentary
2025-11-10,09:15,0,sedentary
2025-11-10,09:30,0,sedentary
2025-11-10,09:45,0,sedentary
2025-11-10,10:00,0,sedentary
2025-11-10,10:15,0,sedentary
2025-11-10,10:30,0,sedentary
2025-11-10,10:45,0,sedentary
2025-11-10,11:00,0,sedentary
2025-11-10,11:15,11,sedentary
2025-11-10,11:30,0,sedentary
2025-11-10,11:45,0,sedentary
2025-11-10,12:00,0,sedentary
2025-11-10,12:15,0,sedentary
2025-11-10,12:30,0,sedentary
2025-11-10,12:45,0,sedentary
2025-11-10,13:00,0,sedentary
2025-11-10,13:15,0,sedentary
2025-11-10,13:30,0,sedentary
2025-11-10,13:45,158,sedentary
2025-11-10,14:00,191,active
2025-11-10,14:15,93,generic
2025-11-10,14:30,292,sedentary
2025-11-10,14:45,17,sedentary
2025-11-10,15:00,156,active
2025-11-10,15:15,17,sedentary
2025-11-10,15:30,130,sedentary
2025-11-10,15:45,63,sedentary
2025-11-10,16:00,0,sedentary
2025-11-10,16:15,0,sedentary
2025-11-10,16:30,78,sedentary
2025-11-10,16:45,141,active
2025-11-10,17:00,21,sedentary
2025-11-10,17:15,46,sedentary
2025-11-10,17:30,103,sedentary
2025-11-10,17:45,81,sedentary
2025-11-10,18:00,103,sedentary
2025-11-10,18:15,77,sedentary
2025-11-10,18:30,72,sedentary
2025-11-10,18:45,49,sedentary
2025-11-10,19:00,169,generic
2025-11-10,19:15,107,sedentary
2025-11-10,19:30,23,sedentary
2025-11-10,19:45,0,sedentary
2025-11-10,20:00,112,sedentary
2025-11-10,20:15,63,sedentary
2025-11-10,20:30,202,active
2025-11-10,20:45,0,sedentary
2025-11-10,21:00,0,sedentary
2025-11-10,21:15,0,sedentary
2025-11-10,21:30,124,sedentary
2025-11-10,21:45,93,sedentary
2025-11-10,22:00,52,sedentary
2025-11-10,22:15,63,sedentary
2025-11-10,22:30,26,sedentary
2025-11-10,22:45,0,sedentary
2025-11-10,23:00,54,sedentary
2025-11-10,23:15,236,active
2025-11-10,23:30,0,sedentary
2025-11-10,23:45,45,sedentary
2025-11-10,00:00,65,sedentary
2025-11-10,00:15,38,sedentary
2025-11-10,00:30,205,generic
2025-11-10,00:45,52,sedentary
2025-11-10,01:00,0,sedentary
2025-11-10,01:15,0,sedentary
2025-11-10,01:30,0,sedentary
2025-11-10,01:45,0,sedentary
2025-11-10,02:00,0,sedentary
2025-11-10,02:15,14,sedentary
2025-11-10,02:30,22,sleeping
2025-11-10,02:45,0,sleeping
2025-11-10,03:00,0,sleeping
2025-11-10,03:15,0,sleeping
2025-11-10,03:30,0,sleeping
2025-11-10,03:45,0,sleeping
2025-11-10,04:00,0,sleeping
2025-11-10,04:15,0,sleeping
2025-11-10,04:30,0,sleeping
2025-11-10,04:45,0,sleeping
2025-11-10,05:00,0,sleeping
2025-11-10,05:15,0,sleeping
2025-11-10,05:30,0,sleeping
2025-11-10,05:45,0,sleeping
2025-11-11,06:00,0,sleeping
2025-11-11,06:15,0,sleeping
2025-11-11,06:30,0,sleeping
2025-11-11,06:45,0,sleeping
2025-11-11,07:00,13,sleeping
2025-11-11,07:15,0,sleeping
2025-11-11,07:30,0,sleeping
2025-11-11,07:45,0,sleeping
2025-11-11,08:00,0,sleeping
2025-11-11,08:15,0,sleeping
2025-11-11,08:30,0,sleeping
2025-11-11,08:45,0,sleeping
2025-11-11,09:00,0,sleeping
2025-11-11,09:15,0,sleeping
2025-11-11,09:30,0,sleeping
2025-11-11,09:45,0,sleeping
2025-11-11,10:00,0,sleeping
2025-11-11,10:15,0,sleeping
2025-11-11,10:30,0,sleeping
2025-11-11,10:45,11,sleeping
2025-11-11,11:00,0,sleeping
2025-11-11,11:15,0,sleeping
2025-11-11,11:30,0,sleeping
2025-11-11,11:45,0,sleeping
2025-11-11,12:00,0,sleeping
2025-11-11,12:15,0,sleeping
2025-11-11,12:30,0,sleeping
2025-11-11,12:45,0,sleeping
2025-11-11,13:00,47,sedentary
2025-11-11,13:15,0,sedentary
2025-11-11,13:30,0,sedentary
2025-11-11,13:45,0,sedentary
2025-11-11,14:00,40,sedentary
2025-11-11,14:15,13,sedentary
2025-11-11,14:30,19,sedentary
2025-11-11,14:45,0,sedentary
2025-11-11,15:00,0,sedentary
2025-11-11,15:15,87,sedentary
2025-11-11,15:30,0,sedentary
2025-11-11,15:45,0,sedentary
2025-11-11,16:00,0,sedentary
2025-11-11,16:15,15,sedentary
2025-11-11,16:30,0,sedentary
2025-11-11,16:45,0,sedentary
2025-11-11,17:00,0,sedentary
2025-11-11,17:15,16,sedentary
2025-11-11,17:30,0,sedentary
2025-11-11,17:45,0,sedentary
2025-11-11,18:00,0,sedentary
2025-11-11,18:15,19,sedentary
2025-11-11,18:30,0,sedentary
2025-11-11,18:45,11,sedentary
2025-11-11,19:00,0,sedentary
2025-11-11,19:15,19,sedentary
2025-11-11,19:30,0,sedentary
2025-11-11,19:45,11,sedentary
2025-11-11,20:00,0,sedentary
2025-11-11,20:15,17,sedentary
2025-11-11,20:30,49,sedentary
2025-11-11,20:45,0,sedentary
2025-11-11,21:00,0,sedentary
2025-11-11,21:15,13,sedentary
2025-11-11,21:30,118,sedentary
2025-11-11,21:45,0,sedentary
2025-11-11,22:00,0,sedentary
2025-11-11,22:15,0,sedentary
2025-11-11,22:30,0,sedentary
2025-11-11,22:45,0,sedentary
2025-11-11,23:00,0,sedentary
2025-11-11,23:15,0,sedentary
2025-11-11,23:30,0,sedentary
2025-11-11,23:45,0,sedentary
2025-11-11,00:00,0,sedentary
2025-11-11,00:15,0,sedentary
2025-11-11,00:30,0,sedentary
2025-11-11,00:45,0,sedentary
2025-11-11,01:00,0,sedentary
2025-11-11,01:15,0,sedentary
2025-11-11,01:30,13,sedentary
2025-11-11,01:45,20,sedentary
2025-11-11,02:00,14,sedentary
2025-11-11,02:15,46,sedentary
2025-11-11,02:30,48,sedentary
2025-11-11,02:45,0,sedentary
2025-11-11,03:00,0,sleeping
2025-11-11,03:15,43,sleeping
2025-11-11,03:30,0,sleeping
2025-11-11,03:45,0,sleeping
2025-11-11,04:00,0,sleeping
2025-11-11,04:15,0,sleeping
2025-11-11,04:30,0,sleeping
2025-11-11,04:45,0,sleeping
2025-11-11,05:00,0,sleeping
2025-11-11,05:15,0,sleeping
2025-11-11,05:30,0,sleeping
2025-11-11,05:45,0,sleeping
2025-11-12,06:00,0,sleeping
2025-11-12,06:15,0,sleeping
2025-11-12,06:30,0,sleeping
2025-11-12,06:45,0,sleeping
2025-11-12,07:00,13,sleeping
2025-11-12,07:15,0,sleeping
2025-11-12,07:30,23,sleeping
2025-11-12,07:45,0,sleeping
2025-11-12,08:00,0,sleeping
2025-11-12,08:15,0,sleeping
2025-11-12,08:30,0,sleeping
2025-11-12,08:45,0,sleeping
2025-11-12,09:00,0,sleeping
2025-11-12,09:15,0,sleeping
2025-11-12,09:30,0,sleeping
2025-11-12,09:45,0,sleeping
2025-11-12,10:00,0,sleeping
2025-11-12,10:15,0,sleeping
2025-11-12,10:30,0,sleeping
2025-11-12,10:45,0,sleeping
2025-11-12,11:00,0,sleeping
2025-11-12,11:15,0,sleeping
2025-11-12,11:30,0,sleeping
2025-11-12,11:45,0,sleeping
2025-11-12,12:00,0,sleeping
2025-11-12,12:15,0,sleeping
2025-11-12,12:30,30,sleeping
2025-11-12,12:45,0,sedentary
2025-11-12,13:00,0,sedentary
2025-11-12,13:15,0,sedentary
2025-11-12,13:30,0,sedentary
2025-11-12,13:45,0,sedentary
2025-11-12,14:00,0,sedentary
2025-11-12,14:15,0,sedentary
2025-11-12,14:30,53,sedentary
2025-11-12,14:45,0,generic
2025-11-12,15:00,59,generic
2025-11-12,15:15,0,sedentary
2025-11-12,15:30,0,sedentary
2025-11-12,15:45,0,sedentary
2025-11-12,16:00,0,sedentary
2025-11-12,16:15,0,sedentary
2025-11-12,16:30,138,sedentary
2025-11-12,16:45,0,sedentary
2025-11-12,17:00,0,sedentary
2025-11-12,17:15,0,sedentary
2025-11-12,17:30,0,sedentary
2025-11-12,17:45,31,sedentary
2025-11-12,18:00,0,sedentary
2025-11-12,18:15,0,sedentary
2025-11-12,18:30,0,sedentary
2025-11-12,18:45,0,sedentary
2025-11-12,19:00,0,sedentary
2025-11-12,19:15,9,sedentary
2025-11-12,19:30,0,sedentary
2025-11-12,19:45,15,sedentary
2025-11-12,20:00,0,sedentary
2025-11-12,20:15,0,sedentary
2025-11-12,20:30,0,sedentary
2025-11-12,20:45,12,sedentary
2025-11-12,21:00,0,sedentary
2025-11-12,21:15,0,sedentary
2025-11-12,21:30,0,sedentary
2025-11-12,21:45,0,sedentary
2025-11-12,22:00,0,sedentary
2025-11-12,22:15,0,sedentary
2025-11-12,22:30,0,sedentary
2025-11-12,22:45,0,sedentary
2025-11-12,23:00,9,sedentary
2025-11-12,23:15,0,sedentary
2025-11-12,23:30,7,sedentary
2025-11-12,23:45,183,active
2025-11-12,00:00,9,sedentary
2025-11-12,00:15,0,sedentary
2025-11-12,00:30,0,sedentary
2025-11-12,00:45,0,sedentary
2025-11-12,01:00,0,sedentary
2025-11-12,01:15,0,sedentary
2025-11-12,01:30,33,sedentary
2025-11-12,01:45,0,sedentary
2025-11-12,02:00,0,sedentary
2025-11-12,02:15,0,sedentary
2025-11-12,02:30,61,sedentary
2025-11-12,02:45,0,sleeping
2025-11-12,03:00,0,sleeping
2025-11-12,03:15,0,sleeping
2025-11-12,03:30,0,sleeping
2025-11-12,03:45,0,sleeping
2025-11-12,04:00,0,sleeping
2025-11-12,04:15,0,sleeping
2025-11-12,04:30,0,sleeping
2025-11-12,04:45,17,sleeping
2025-11-12,05:00,0,sleeping
2025-11-12,05:15,0,sleeping
2025-11-12,05:30,0,sleeping
2025-11-12,05:45,0,sleeping
2025-11-13,06:00,0,sleeping
2025-11-13,06:15,27,sleeping
2025-11-13,06:30,0,sleeping
2025-11-13,06:45,0,sleeping
2025-11-13,07:00,0,sleeping
2025-11-13,07:15,0,sleeping
2025-11-13,07:30,0,sleeping
2025-11-13,07:45,0,sleeping
2025-11-13,08:00,0,sleeping
2025-11-13,08:15,0,sleeping
2025-11-13,08:30,0,sleeping
2025-11-13,08:45,0,sleeping
2025-11-13,09:00,0,sleeping
2025-11-13,09:15,0,sleeping
2025-11-13,09:30,0,sleeping
2025-11-13,09:45,0,sleeping
2025-11-13,10:00,0,sleeping
2025-11-13,10:15,0,sleeping
2025-11-13,10:30,0,sleeping
2025-11-13,10:45,0,sleeping
2025-11-13,11:00,0,sleeping
2025-11-13,11:15,0,sleeping
2025-11-13,11:30,0,sleeping
2025-11-13,11:45,0,sleeping
2025-11-13,12:00,0,sleeping
2025-11-13,12:15,0,sleeping
2025-11-13,12:30,0,sleeping
2025-11-13,12:45,0,sleeping
2025-11-13,13:00,0,sleeping
2025-11-13,13:15,0,sleeping
2025-11-13,13:30,0,sleeping
2025-11-13,13:45,24,sedentary
2025-11-13,14:00,0,sedentary
2025-11-13,14:15,0,sedentary
2025-11-13,14:30,0,sedentary
2025-11-13,14:45,0,sedentary
2025-11-13,15:00,36,sedentary
2025-11-13,15:15,154,active
2025-11-13,15:30,237,active
2025-11-13,15:45,133,sedentary
2025-11-13,16:00,137,sedentary
2025-11-13,16:15,62,sedentary
2025-11-13,16:30,35,sedentary
2025-11-13,16:45,79,sedentary
2025-11-13,17:00,161,active
2025-11-13,17:15,0,sedentary
2025-11-13,17:30,352,active
2025-11-13,17:45,140,sedentary
2025-11-13,18:00,0,sedentary
2025-11-13,18:15,63,active
2025-11-13,18:30,377,highlyActive
2025-11-13,18:45,263,active
2025-11-13,19:00,203,sedentary
2025-11-13,19:15,35,sedentary
2025-11-13,19:30,54,sedentary
2025-11-13,19:45,27,sedentary
2025-11-13,20:00,254,active
2025-11-13,20:15,163,sedentary
2025-11-13,20:30,412,active
2025-11-13,20:45,154,active
2025-11-13,21:00,90,generic
2025-11-13,21:15,151,active
2025-11-13,21:30,307,active
2025-11-13,21:45,283,active
2025-11-13,22:00,202,active
2025-11-13,22:15,206,active
2025-11-13,22:30,251,active
2025-11-13,22:45,134,active
2025-11-13,23:00,270,active
2025-11-13,23:15,182,generic
2025-11-13,23:30,144,active
2025-11-13,23:45,286,highlyActive
2025-11-13,00:00,159,active
2025-11-13,00:15,9,generic
2025-11-13,00:30,152,active
2025-11-13,00:45,129,active
2025-11-13,01:00,233,generic
2025-11-13,01:15,292,active
2025-11-13,01:30,148,sedentary
2025-11-13,01:45,255,active
2025-11-13,02:00,212,sedentary
2025-11-13,02:15,38,sedentary
2025-11-13,02:30,0,sedentary
2025-11-13,02:45,17,sedentary
2025-11-13,03:00,11,sedentary
2025-11-13,03:15,0,sedentary
2025-11-13,03:30,0,sedentary
2025-11-13,03:45,71,sedentary
2025-11-13,04:00,0,sleeping
2025-11-13,04:15,0,sleeping
2025-11-13,04:30,17,sleeping
2025-11-13,04:45,0,sleeping
2025-11-13,05:00,0,sleeping
2025-11-13,05:15,0,sleeping
2025-11-13,05:30,0,sleeping
2025-11-13,05:45,0,sleeping
2025-11-14,06:00,0,sleeping
2025-11-14,06:15,0,sleeping
2025-11-14,06:30,0,sleeping
2025-11-14,06:45,0,sleeping
2025-11-14,07:00,0,sleeping
2025-11-14,07:15,0,sleeping
2025-11-14,07:30,0,sleeping
2025-11-14,07:45,0,sleeping
2025-11-14,08:00,0,sleeping
2025-11-14,08:15,0,sleeping
2025-11-14,08:30,0,sleeping
2025-11-14,08:45,0,sleeping
2025-11-14,09:00,0,sleeping
2025-11-14,09:15,32,sleeping
2025-11-14,09:30,0,sleeping
2025-11-14,09:45,0,sleeping
2025-11-14,10:00,0,sleeping
2025-11-14,10:15,0,sleeping
2025-11-14,10:30,0,sleeping
2025-11-14,10:45,0,sleeping
2025-11-14,11:00,0,sleeping
2025-11-14,11:15,0,sleeping
2025-11-14,11:30,0,sleeping
2025-11-14,11:45,0,sleeping
2025-11-14,12:00,0,sleeping
2025-11-14,12:15,0,sleeping
2025-11-14,12:30,0,sleeping
2025-11-14,12:45,0,sleeping
2025-11-14,13:00,0,sleeping
2025-11-14,13:15,64,sedentary
2025-11-14,13:30,0,sedentary
2025-11-14,13:45,178,active
2025-11-14,14:00,302,active
2025-11-14,14:15,111,active
2025-11-14,14:30,186,active
2025-11-14,14:45,398,active
2025-11-14,15:00,233,sedentary
2025-11-14,15:15,362,active
2025-11-14,15:30,392,active
2025-11-14,15:45,331,active
2025-11-14,16:00,311,highlyActive
2025-11-14,16:15,401,active
2025-11-14,16:30,301,active
2025-11-14,16:45,398,active
2025-11-14,17:00,149,active
2025-11-14,17:15,0,sedentary
2025-11-14,17:30,23,sedentary
2025-11-14,17:45,0,sedentary
2025-11-14,18:00,279,active
2025-11-14,18:15,507,active
2025-11-14,18:30,408,active
2025-11-14,18:45,134,sedentary
2025-11-14,19:00,307,highlyActive
2025-11-14,19:15,89,sedentary
2025-11-14,19:30,103,sedentary
2025-11-14,19:45,17,sedentary
2025-11-14,20:00,26,sedentary
2025-11-14,20:15,38,sedentary
2025-11-14,20:30,0,sedentary
2025-11-14,20:45,0,sedentary
2025-11-14,21:00,0,sedentary
2025-11-14,21:15,25,sedentary
2025-11-14,21:30,0,sedentary
2025-11-14,21:45,89,sedentary
2025-11-14,22:00,75,sedentary
2025-11-14,22:15,54,sedentary
2025-11-14,22:30,31,sedentary
2025-11-14,22:45,30,sedentary
2025-11-14,23:00,0,sedentary
2025-11-14,23:15,165,sedentary
2025-11-14,23:30,13,sedentary
2025-11-14,23:45,47,sedentary
2025-11-14,00:00,202,sedentary
2025-11-14,00:15,0,sedentary
2025-11-14,00:30,88,sedentary
2025-11-14,00:45,15,sedentary
2025-11-14,01:00,109,sedentary
2025-11-14,01:15,143,sedentary
2025-11-14,01:30,34,sedentary
2025-11-14,01:45,89,sedentary
2025-11-14,02:00,48,sedentary
2025-11-14,02:15,0,sedentary
2025-11-14,02:30,9,sedentary
2025-11-14,02:45,141,sedentary
2025-11-14,03:00,421,active
2025-11-14,03:15,307,highlyActive
2025-11-14,03:30,392,highlyActive
2025-11-14,03:45,137,sedentary
2025-11-14,04:00,0,sleeping
2025-11-14,04:15,0,sleeping
2025-11-14,04:30,46,sleeping
2025-11-14,04:45,13,sleeping
2025-11-14,05:00,0,sleeping
2025-11-14,05:15,0,sleeping
2025-11-14,05:30,0,sleeping
2025-11-14,05:45,0,sleeping
2025-11-15,06:00,0,sleeping
2025-11-15,06:15,0,sleeping
2025-11-15,06:30,0,sleeping
2025-11-15,06:45,0,sleeping
2025-11-15,07:00,0,sleeping
2025-11-15,07:15,0,sleeping
2025-11-15,07:30,34,sleeping
2025-11-15,07:45,0,sleeping
2025-11-15,08:00,0,sleeping
2025-11-15,08:15,0,sleeping
2025-11-15,08:30,0,sleeping
2025-11-15,08:45,0,sleeping
2025-11-15,09:00,0,sleeping
2025-11-15,09:15,0,sleeping
2025-11-15,09:30,0,sleeping
2025-11-15,09:45,0,sleeping
2025-11-15,10:00,0,sleeping
2025-11-15,10:15,0,sleeping
2025-11-15,10:30,0,sleeping
2025-11-15,10:45,0,sleeping
2025-11-15,11:00,0,sleeping
2025-11-15,11:15,0,sleeping
2025-11-15,11:30,0,sleeping
2025-11-15,11:45,0,sleeping
2025-11-15,12:00,0,sleeping
2025-11-15,12:15,0,sleeping
2025-11-15,12:30,0,sleeping
2025-11-15,12:45,0,sleeping
2025-11-15,13:00,0,sleeping
2025-11-15,13:15,0,sleeping
2025-11-15,13:30,38,sedentary
2025-11-15,13:45,137,sedentary
2025-11-15,14:00,96,sedentary
2025-11-15,14:15,39,sedentary
2025-11-15,14:30,70,sedentary
2025-11-15,14:45,1000,active
2025-11-15,15:00,815,active
2025-11-15,15:15,42,generic
2025-11-15,15:30,419,generic
2025-11-15,15:45,27,generic
2025-11-15,16:00,641,active
2025-11-15,16:15,94,sedentary
2025-11-15,16:30,251,highlyActive
2025-11-15,16:45,661,active
2025-11-15,17:00,293,sedentary
2025-11-15,17:15,140,generic
2025-11-15,17:30,307,active
2025-11-15,17:45,78,sedentary
2025-11-15,18:00,92,sedentary
2025-11-15,18:15,153,sedentary
2025-11-15,18:30,155,active
2025-11-15,18:45,75,sedentary
2025-11-15,19:00,241,active
2025-11-15,19:15,409,active
2025-11-15,19:30,246,sedentary
2025-11-15,19:45,177,sedentary
2025-11-15,20:00,24,sedentary
2025-11-15,20:15,143,sedentary
2025-11-15,20:30,0,sedentary
2025-11-15,20:45,11,sedentary
2025-11-15,21:00,33,sedentary
2025-11-15,21:15,194,sedentary
2025-11-15,21:30,0,sedentary
2025-11-15,21:45,0,sedentary
2025-11-15,22:00,0,sedentary
2025-11-15,22:15,28,sedentary
2025-11-15,22:30,282,active
2025-11-15,22:45,0,sedentary
2025-11-15,23:00,517,active
2025-11-15,23:15,200,sedentary
2025-11-15,23:30,549,highlyActive
2025-11-15,23:45,203,sedentary
2025-11-15,00:00,22,sedentary
2025-11-15,00:15,0,sedentary
2025-11-15,00:30,0,sedentary
2025-11-15,00:45,0,sedentary
2025-11-15,01:00,14,sedentary
2025-11-15,01:15,343,active
2025-11-15,01:30,541,active
2025-11-15,01:45,0,sedentary
2025-11-15,02:00,0,sedentary
2025-11-15,02:15,0,sedentary
2025-11-15,02:30,73,sedentary
2025-11-15,02:45,156,active
2025-11-15,03:00,0,sedentary
2025-11-15,03:15,0,sleeping
2025-11-15,03:30,0,sleeping
2025-11-15,03:45,0,sleeping
2025-11-15,04:00,0,sleeping
2025-11-15,04:15,27,sleeping
2025-11-15,04:30,0,sleeping
2025-11-15,04:45,0,sleeping
2025-11-15,05:00,0,sleeping
2025-11-15,05:15,0,sleeping
2025-11-15,05:30,0,sleeping
2025-11-15,05:45,0,sleeping
2025-11-16,06:00,0,sleeping
2025-11-16,06:15,0,sleeping
2025-11-16,06:30,0,sleeping
2025-11-16,06:45,0,sleeping
2025-11-16,07:00,0,sleeping
2025-11-16,07:15,0,sleeping
2025-11-16,07:30,0,sleeping
2025-11-16,07:45,0,sleeping
2025-11-16,08:00,0,sleeping
2025-11-16,08:15,0,sleeping
2025-11-16,08:30,0,sleeping
2025-11-16,08:45,0,sleeping
2025-11-16,09:00,0,sleeping
2025-11-16,09:15,0,sleeping
2025-11-16,09:30,0,sleeping
2025-11-16,09:45,0,sleeping
2025-11-16,10:00,0,sleeping
2025-11-16,10:15,0,sleeping
2025-11-16,10:30,0,sleeping
2025-11-16,10:45,0,sleeping
2025-11-16,11:00,0,sleeping
2025-11-16,11:15,0,sleeping
2025-11-16,11:30,0,sleeping
2025-11-16,11:45,0,sleeping
2025-11-16,12:00,0,sleeping
2025-11-16,12:15,0,sleeping
2025-11-16,12:30,0,sleeping
2025-11-16,12:45,40,sleeping
2025-11-16,13:00,21,sleeping
2025-11-16,13:15,0,sleeping
2025-11-16,13:30,0,sleeping
2025-11-16,13:45,52,sedentary
2025-11-16,14:00,134,sedentary
2025-11-16,14:15,0,sedentary
2025-11-16,14:30,116,sedentary
2025-11-16,14:45,60,sedentary
2025-11-16,15:00,131,sedentary
2025-11-16,15:15,228,sedentary
2025-11-16,15:30,302,active
2025-11-16,15:45,317,sedentary
2025-11-16,16:00,260,active
2025-11-16,16:15,56,sedentary
2025-11-16,16:30,60,sedentary
2025-11-16,16:45,39,sedentary
2025-11-16,17:00,0,sedentary
2025-11-16,17:15,47,sedentary
2025-11-16,17:30,0,sedentary
2025-11-16,17:45,0,sedentary
2025-11-16,18:00,45,sedentary
2025-11-16,18:15,38,sedentary
2025-11-16,18:30,827,active
2025-11-16,18:45,9,sedentary
2025-11-16,19:00,122,sedentary
2025-11-16,19:15,0,sedentary
2025-11-16,19:30,45,sedentary
2025-11-16,19:45,324,sedentary
2025-11-16,20:00,423,active
2025-11-16,20:15,115,sedentary
2025-11-16,20:30,272,sedentary
2025-11-16,20:45,165,sedentary
2025-11-16,21:00,66,sedentary
2025-11-16,21:15,262,active
2025-11-16,21:30,56,sedentary
2025-11-16,21:45,50,sedentary
2025-11-16,22:00,0,sedentary
2025-11-16,22:15,0,sedentary
2025-11-16,22:30,69,sedentary
2025-11-16,22:45,121,active
2025-11-16,23:00,15,sedentary
2025-11-16,23:15,0,sedentary
2025-11-16,23:30,9,sedentary
2025-11-16,23:45,7,sedentary
2025-11-16,00:00,0,sedentary
2025-11-16,00:15,14,sedentary
2025-11-16,00:30,22,sedentary
2025-11-16,00:45,75,sedentary
2025-11-16,01:00,16,sedentary
2025-11-16,01:15,0,sedentary
2025-11-16,01:30,23,sedentary
2025-11-16,01:45,11,sedentary
2025-11-16,02:00,31,sedentary
2025-11-16,02:15,16,sedentary
2025-11-16,02:30,217,active
2025-11-16,02:45,43,sedentary
2025-11-16,03:00,0,sleeping
2025-11-16,03:15,0,sleeping
2025-11-16,03:30,0,sleeping
2025-11-16,03:45,0,sleeping
2025-11-16,04:00,0,sleeping
2025-11-16,04:15,16,sleeping
2025-11-16,04:30,0,sleeping
2025-11-16,04:45,0,sleeping
2025-11-16,05:00,0,sleeping
2025-11-16,05:15,0,sleeping
2025-11-16,05:30,0,sleeping
2025-11-16,05:45,0,sleeping
2025-11-17,06:00,0,sleeping
2025-11-17,06:15,0,sleeping
2025-11-17,06:30,0,sleeping
2025-11-17,06:45,0,sleeping
2025-11-17,07:00,0,sleeping
2025-11-17,07:15,0,sleeping
2025-11-17,07:30,0,sleeping
2025-11-17,07:45,0,sleeping
2025-11-17,08:00,0,sleeping
2025-11-17,08:15,0,sleeping
2025-11-17,08:30,0,sleeping
2025-11-17,08:45,0,sleeping
2025-11-17,09:00,0,sleeping
2025-11-17,09:15,0,sleeping
2025-11-17,09:30,0,sleeping
2025-11-17,09:45,0,sleeping
2025-11-17,10:00,0,sleeping
2025-11-17,10:15,0,sleeping
2025-11-17,10:30,0,sleeping
2025-11-17,10:45,9,sleeping
2025-11-17,11:00,0,sleeping
